PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240730;07;2024;7858603;1;2;1;70;;2;590.19988157;08;1;;;;;1;;48;1000000;1;1;0;4;3;1;2;2;;1;400000;.;9111;97;9700;
20240730;07;2024;7858605;1;2;1;70;;2;583.52890939;08;;1;1;9;1;;;40;1300000;2;;;;;;;2;;2;;4224;;;;
20240730;07;2024;7858606;1;3;1;70;;2;729.33401731;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858607;1;2;1;70;;2;636.45128793;08;1;;;;;;;;;1;108;0;1;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858607;1;3;1;70;;2;636.45128793;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858608;1;2;1;70;;2;828.65012367;08;1;;;;;;;;;1;18;0;3;4;1;2;2;;2;;.;5223;47;4773;
20240730;07;2024;7858613;1;1;1;70;;1;496.39288152;44;1;;;;;;;;;1;240;4;3;4;1;2;2;;2;;.;5221;47;4711;
20240730;07;2024;7858614;1;1;1;70;;1;436.90474366;44;1;;;;;;;;;1;60;4;4;4;2;2;2;;2;;.;7522;31;3110;
20240730;07;2024;7858614;1;2;1;70;;1;436.90474366;44;1;;;;;;;;;1;36;4;4;4;1;2;2;;2;;.;1420;47;4724;
20240730;07;2024;7858616;1;4;1;70;;1;327.41772329;44;1;;;;;;;;;1;120;4;4;4;1;2;2;;2;;.;8323;49;4921;
20240730;07;2024;7858618;1;1;1;70;;1;704.01789337;44;1;;;;;;;;;1;84;4;4;4;2;2;2;;2;;.;5120;56;5611;
20240730;07;2024;7858618;1;3;1;70;;1;704.01789337;44;;1;1;12;4;;;50;1300000;1;18;4;4;1;5;2;2;;2;;2166;4321;53;5320;
20240730;07;2024;7858620;1;2;1;70;;1;831.5775502;44;1;;;;;2;4;;1300000;1;36;4;3;4;1;2;2;;2;;.;7531;95;9529;
20240730;07;2024;7858620;1;5;1;70;;1;831.5775502;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858621;1;1;1;70;;1;455.61180764;44;1;;;;;1;;48;1300000;1;156;0;3;1;2;2;2;;2;;.;5223;47;4771;
20240730;07;2024;7858621;1;2;1;70;;1;455.61180764;44;1;;;;;1;;48;10000000;1;6;1;2;1;2;2;2;;2;;.;5223;47;4771;
20240730;07;2024;7858624;1;2;1;70;;1;723.95246057;44;1;;;;;;;;;1;3;1;2;4;2;2;2;;2;;.;9629;95;9522;
20240730;07;2024;7858625;1;2;1;70;;1;873.60985006;44;;1;1;8;2;;;40;3900000;1;3;4;8;1;6;2;2;;2;;2161;2161;42;4210;
20240730;07;2024;7858626;1;2;1;70;;1;588.50967773;44;1;;;;;1;;48;1000000;1;0;2;2;4;2;2;2;;1;600000;.;9329;47;4759;
20240730;07;2024;7858629;1;4;1;70;;1;900.34115858;44;1;;;;;1;;40;450000;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858631;1;2;1;70;;1;613.12032172;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858633;1;1;1;70;;1;596.05229939;44;1;;;;;;;;;1;4;2;1;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858637;2;2;2;70;;2;2356.0140647;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858638;1;2;1;70;;2;2971.2368341;52;1;;;;;;;;;1;240;0;4;1;4;2;2;;2;;.;5120;56;5611;
20240730;07;2024;7858640;1;1;1;70;;2;2977.3898984;52;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;6111;01;0123;
20240730;07;2024;7858642;1;2;1;70;;2;2787.8858423;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858643;1;3;1;70;;2;3022.4302692;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858644;1;2;1;70;;2;2630.3079283;52;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;9121;96;9601;
20240730;07;2024;7858646;1;2;1;70;;2;2630.3079283;52;1;;;;;;;;;1;150;0;4;6;2;2;2;;2;;.;6111;01;0111;
20240730;07;2024;7858654;1;1;1;70;;2;2284.6822336;52;1;;;;;1;;48;500000;1;240;0;7;6;2;2;2;;2;;.;9211;01;0111;
20240730;07;2024;7858654;1;3;1;70;;2;2284.6822336;52;;1;1;12;1;;;48;1300000;1;3;0;8;1;6;2;2;;2;;5223;5223;47;4772;
20240730;07;2024;7858656;1;1;1;70;;2;2630.3079283;52;1;;;;;;;;;1;12;0;4;4;2;2;2;;2;;.;6111;01;0111;
20240730;07;2024;7858658;1;1;1;70;;2;2213.9659374;52;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;9211;01;0123;
20240730;07;2024;7858661;1;2;1;70;;2;2128.7463879;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858661;1;3;1;70;;2;2128.7463879;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858661;1;4;1;70;;2;2128.7463879;52;1;;;;;;;;;1;240;0;7;4;1;2;2;;2;;.;6121;01;0144;
20240730;07;2024;7858661;1;5;1;70;;2;2128.7463879;52;1;;;;;;;;;1;60;0;6;4;1;2;2;;2;;.;6111;01;0111;
20240730;07;2024;7858661;1;6;1;70;;2;2128.7463879;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858661;1;7;1;70;;2;2128.7463879;52;1;;;;;;;;;1;12;0;2;4;1;2;2;;2;;.;9211;01;0161;
20240730;07;2024;7858663;1;1;1;70;;2;3127.5545295;52;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9211;01;0161;
20240730;07;2024;7858663;1;2;1;70;;2;3127.5545295;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858663;1;3;1;70;;2;3127.5545295;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858669;1;2;1;70;;2;3368.0559639;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858671;1;1;1;70;;1;1483.4353374;52;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858673;1;5;1;70;;1;1136.5698636;52;1;;;;;;;;;1;324;0;4;1;2;2;2;;2;;.;5223;47;4721;
20240730;07;2024;7858676;1;1;1;70;;1;1236.7624201;52;1;;;;;;;;;1;480;0;4;4;1;2;2;;2;;.;9211;01;0161;
20240730;07;2024;7858676;1;2;1;70;;1;1236.7624201;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858678;1;2;1;70;;1;1132.9792907;52;1;;;;;;;;;1;6;0;4;1;3;2;2;;2;;.;5131;56;5611;
20240730;07;2024;7858678;1;3;1;70;;1;1132.9792907;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858680;1;2;1;70;;1;1432.5755822;52;1;;;;;;;;;1;120;0;3;1;2;2;2;;2;;.;5223;47;4752;
20240730;07;2024;7858680;1;3;1;70;;1;1432.5755822;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858680;1;5;1;70;;1;1432.5755822;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858681;1;4;1;70;;1;1556.212215;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858682;1;1;1;70;;1;1092.5838367;52;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0123;
20240730;07;2024;7858682;1;2;1;70;;1;1092.5838367;52;1;;;;;;;;;1;160;0;4;5;2;2;2;;2;;.;7512;10;1081;
20240730;07;2024;7858683;1;2;1;70;;1;732.9022682;52;1;;;;;1;;36;1300000;1;120;0;7;4;1;2;2;;2;;.;5223;47;4741;
20240730;07;2024;7858683;1;3;1;70;;1;732.9022682;52;;2;1;24;1;;;48;1300000;1;6;0;8;4;10;2;2;;2;;2634;2634;86;8610;
20240730;07;2024;7858683;1;7;1;70;;1;732.9022682;52;1;;;;;;;;;1;36;0;8;4;1;2;2;;2;;.;7531;95;9529;
20240730;07;2024;7858685;1;2;1;70;;1;1463.5748152;52;1;;;;;1;;15;500000;1;11;0;8;4;10;2;2;;1;40000;.;5321;86;8610;
20240730;07;2024;7858688;1;2;1;70;;2;2565.5873969;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858691;1;3;1;70;;1;1501.2543325;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858695;1;1;1;70;;1;261.66948355;66;1;;;;;;;;;1;120;5;4;4;1;2;2;;2;;.;7512;10;1081;
20240730;07;2024;7858696;1;1;1;70;;1;302.64558637;66;1;;;;;;;;;1;72;5;5;1;4;2;3;;2;;.;5223;47;4771;
20240730;07;2024;7858700;1;2;1;70;;1;446.45650717;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858704;1;1;1;70;;1;261.66948355;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858705;1;1;1;70;;1;439.41814313;66;1;;;;;;;;;1;180;5;4;7;5;2;2;;2;;.;9211;01;0123;
20240730;07;2024;7858705;1;2;1;70;;1;439.41814313;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858706;1;1;1;70;;1;395.52953437;66;1;;;;;;;;;1;12;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858708;1;2;1;70;;1;408.5715416;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858709;1;1;1;70;;1;315.43243732;66;1;;;;;;;;;1;96;5;4;7;5;2;2;;2;;.;9211;01;0123;
20240730;07;2024;7858711;1;1;1;70;;1;816.78107497;66;1;;;;;;;;;1;72;5;3;7;6;2;2;;2;;.;9211;01;0123;
20240730;07;2024;7858711;1;3;1;70;;1;816.78107497;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858711;1;6;1;70;;1;816.78107497;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858713;1;2;1;70;;1;499.70283538;66;1;;;;;;;;;1;180;5;3;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858724;1;1;1;70;;1;814.69139915;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858725;1;2;1;70;;1;684.17587989;66;1;;;;;;;;;1;36;5;7;1;3;2;2;;2;;.;5223;47;4754;
20240730;07;2024;7858726;1;1;1;70;;1;645.64656219;66;1;;;;;;;;;1;180;5;3;1;10;2;2;;2;;.;9212;01;0145;
20240730;07;2024;7858726;1;3;1;70;;1;645.64656219;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858727;1;1;1;70;;1;325.0178723;66;1;;;;;;;;;1;132;5;4;4;1;2;2;;2;;.;9211;01;0123;
20240730;07;2024;7858727;1;2;1;70;;1;325.0178723;66;1;;;;;;;;;1;480;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858728;1;1;1;70;;1;290.74387061;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858731;1;1;1;70;;1;299.5552587;66;1;;;;;;;;;1;200;5;3;3;1;2;3;;2;;.;9111;97;9700;
20240730;07;2024;7858731;1;3;1;70;;1;299.5552587;66;1;;;;;;;;;1;48;5;5;2;5;2;3;;2;;.;4120;84;8424;
20240730;07;2024;7858743;1;1;1;70;;1;193.82924707;66;1;;;;;;;;;1;120;5;5;1;9;2;3;;2;;.;4110;11;1101;
20240730;07;2024;7858744;1;1;1;70;;1;453.96837956;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858747;1;1;1;70;;2;496.93510275;05;1;;;;;;;;;1;48;2;5;1;10;2;3;;2;;.;7132;45;4520;
20240730;07;2024;7858747;1;2;1;70;;2;496.93510275;05;1;;;;;;;;;1;120;0;5;3;1;9;3;;2;;.;9111;97;9700;
20240730;07;2024;7858748;1;1;1;70;;2;494.93101382;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858748;1;2;1;70;;2;494.93101382;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858749;1;2;1;70;;2;1190.9824237;05;1;;;;;;;;;1;2;0;4;1;2;2;2;;2;;.;5246;56;5619;
20240730;07;2024;7858752;1;2;1;70;;2;699.36989887;05;1;;;;;;;;;1;96;0;6;1;10;2;2;;2;;.;5230;59;5914;
20240730;07;2024;7858752;1;3;1;70;;2;699.36989887;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858753;1;2;1;70;;2;1410.6034977;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858755;1;3;1;70;;2;968.14550286;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858757;1;1;1;70;;2;1411.2163425;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858758;1;2;1;70;;2;989.12192958;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858761;1;2;1;70;;2;965.49052764;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858763;1;2;1;70;;2;496.93510275;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858764;1;2;1;70;;2;743.45449464;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858765;1;1;1;70;;2;742.02823567;05;1;;;;;;;;;1;300;0;5;2;10;2;3;;2;;.;7422;61;6110;
20240730;07;2024;7858765;1;2;1;70;;2;742.02823567;05;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;5321;86;8621;
20240730;07;2024;7858765;1;3;1;70;;2;742.02823567;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7858767;1;1;1;70;;1;106.80609277;05;1;;;;;;;;;1;372;0;5;2;10;2;3;;2;;.;5321;86;8610;
20240728;07;2024;7858767;1;2;1;70;;1;106.80609277;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7858769;1;1;1;70;;1;106.80609277;05;1;;;;;;;;;1;108;0;5;2;10;2;3;;2;;.;2412;84;8412;
20240728;07;2024;7858769;1;2;1;70;;1;106.80609277;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7858770;1;1;1;70;;1;166.80349895;05;1;;;;;;;;;1;350;0;5;1;10;2;3;;2;;.;9214;01;0125;
20240728;07;2024;7858771;1;2;1;70;;1;151.71691287;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7858771;1;4;1;70;;1;151.71691287;05;1;;;;;;;;;1;380;0;3;1;9;2;2;;2;;.;5329;86;8610;
20240728;07;2024;7858772;1;2;1;70;;1;189.21225206;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7858772;1;3;1;70;;1;189.21225206;05;;2;1;20;1;;;47;3500000;1;0;3;6;1;5;2;2;;1;3800000;2511;2511;58;5820;
20240727;07;2024;7858773;1;2;1;70;;1;159.72937281;05;;1;1;4;1;;;48;1800000;1;1;0;9;4;1;2;2;;2;;9313;8321;49;4921;
20240727;07;2024;7858774;1;1;1;70;;1;277.05085183;05;1;;;;;;;;;1;36;0;3;3;1;2;2;;2;;.;5322;97;9700;
20240727;07;2024;7858776;1;1;1;70;;1;129.75342494;05;1;;;;;;;;;1;6;0;3;1;10;2;3;;2;;.;1324;85;8544;
20240727;07;2024;7858776;1;2;1;70;;1;129.75342494;05;1;;;;;;;;;1;24;0;2;1;10;2;2;;2;;.;4211;64;6412;
20240728;07;2024;7858777;1;1;1;70;;1;241.1410839;05;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;4110;84;8412;
20240728;07;2024;7858779;1;4;1;70;;1;188.56805243;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858780;1;1;1;70;;1;92.930712654;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858780;1;2;1;70;;1;92.930712654;05;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;5311;88;8891;
20240730;07;2024;7858780;1;4;1;70;;1;92.930712654;05;1;;;;;;;;;2;;;;;;;1;1;2;;.;.;;.;
20240730;07;2024;7858782;1;1;1;70;;1;219.01924979;05;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;6113;01;0125;
20240730;07;2024;7858782;1;2;1;70;;1;219.01924979;05;1;;;;;;;;;1;248;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240730;07;2024;7858783;1;3;1;70;;1;138.98684755;05;1;;;;;;;;;1;7;0;8;1;2;2;2;;2;;.;5223;47;4771;
20240730;07;2024;7858783;1;4;1;70;;1;138.98684755;05;;2;1;28;1;;;47;1300000;2;;;;;;;2;;2;;5131;;;;
20240730;07;2024;7858783;1;5;1;70;;1;138.98684755;05;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;8324;49;4921;
20240730;07;2024;7858783;1;6;1;70;;1;138.98684755;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858784;1;4;1;70;;1;107.36694221;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240730;07;2024;7858786;1;1;1;70;;1;265.00187128;05;1;;;;;;;;;1;300;0;5;5;5;2;3;;2;;.;7112;41;4111;
20240729;07;2024;7858788;1;1;1;70;;1;401.53529128;05;;1;1;7;1;;;48;1500000;1;1;2;8;1;3;2;2;;1;300000;7112;7112;41;4111;
20240729;07;2024;7858788;1;2;1;70;;1;401.53529128;05;1;;;;;;;;;1;180;0;3;1;5;2;2;;2;;.;8153;14;1430;
20240729;07;2024;7858788;1;3;1;70;;1;401.53529128;05;;2;1;30;1;;;48;1500000;1;6;0;2;1;3;2;2;;2;;5329;5329;47;4773;
20240729;07;2024;7858789;1;1;1;70;;1;307.11563007;05;1;;;;;;;;;1;156;0;4;1;3;2;3;;2;;.;7316;31;3110;
20240729;07;2024;7858789;1;2;1;70;;1;307.11563007;05;;2;1;24;1;;;24;650000;2;;;;;;;2;;2;;5223;;;;
20240729;07;2024;7858791;1;1;1;70;;1;329.50885614;05;;1;1;12;1;;;48;1800000;1;3;0;1;1;7;2;2;;2;;3513;4321;46;4631;
20240729;07;2024;7858793;1;2;1;70;;1;467.262543;05;1;;;;;;;;;1;6;0;3;3;2;2;2;;2;;.;9111;97;9700;
20240729;07;2024;7858794;1;2;1;70;;1;219.17938951;05;;2;1;52;1;;;47;1300000;1;3;0;4;1;3;2;2;;2;;9321;9411;56;5619;
20240729;07;2024;7858794;1;3;1;70;;1;219.17938951;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858798;1;1;1;70;05;1;7361.8839758;05;1;;;;;;;;;1;84;0;4;1;10;2;3;;2;;.;8331;49;4921;
20240727;07;2024;7858798;1;2;1;70;05;1;7361.8839758;05;1;;;;;;;;;1;624;0;3;1;6;2;2;;2;;.;8153;14;1410;
20240727;07;2024;7858799;1;1;1;70;05;1;1150.3777901;05;1;;;;;;;;;1;108;0;5;2;10;2;3;;2;;.;4415;84;8412;
20240727;07;2024;7858799;1;2;1;70;05;1;1150.3777901;05;1;;;;;;;;;1;108;0;3;1;9;2;2;;2;;.;9112;55;5511;
20240727;07;2024;7858801;1;2;1;70;05;1;2878.2917653;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858801;1;3;1;70;05;1;2878.2917653;05;1;;;;;1;;47;1300000;1;36;0;7;1;2;2;1;2;2;;.;5223;47;4771;
20240727;07;2024;7858801;1;4;1;70;05;1;2878.2917653;05;;2;1;26;1;;;47;1300000;1;12;0;7;1;2;2;2;;2;;1420;1420;47;4771;
20240727;07;2024;7858801;1;5;1;70;05;1;2878.2917653;05;1;;;;;;;;;1;240;0;3;1;5;2;2;;2;;.;3122;27;2712;
20240727;07;2024;7858803;1;2;1;70;05;1;4092.6120631;05;1;;;;;;;;;1;60;0;3;1;9;2;2;;2;;.;3341;47;4741;
20240727;07;2024;7858803;1;3;1;70;05;1;4092.6120631;05;1;;;;;;;;;1;120;0;5;4;1;2;2;;2;;.;8153;14;1410;
20240727;07;2024;7858804;1;1;1;70;05;1;1061.4004351;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858804;1;2;1;70;05;1;1061.4004351;05;1;;;;;;;;;1;48;5;4;4;1;2;3;;2;;.;9520;92;9200;
20240727;07;2024;7858804;1;4;1;70;05;1;1061.4004351;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858807;1;2;1;70;05;1;1044.1899698;05;;1;1;12;1;;;42;200000;1;3;0;1;1;3;2;2;;2;;5223;7531;14;1410;
20240727;07;2024;7858808;1;1;1;70;05;1;1273.3850945;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858811;1;3;1;70;05;1;1136.4825956;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858816;1;1;1;70;05;1;4044.2444651;05;1;;;;;;;;;1;396;0;5;1;10;2;3;;2;;.;7233;13;1312;
20240727;07;2024;7858816;1;2;1;70;05;1;4044.2444651;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858817;1;1;1;70;05;1;1388.9480005;05;;2;1;18;1;;;47;1300000;1;18;0;8;1;7;2;2;;2;;8323;8323;84;8414;
20240727;07;2024;7858817;1;2;1;70;05;1;1388.9480005;05;1;;;;;;;;;1;13;0;4;1;10;2;1;1;2;;.;4110;65;6523;
20240727;07;2024;7858817;1;3;1;70;05;1;1388.9480005;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858819;1;2;1;70;05;1;1458.0082134;05;1;;;;;;;;;1;36;5;4;1;8;2;2;;2;;.;4419;66;6619;
20240727;07;2024;7858820;1;3;1;70;05;1;4935.8222202;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858821;1;1;1;70;05;1;1607.3346386;05;1;;;;;1;;47;1300000;1;6;0;8;4;1;2;2;;2;;.;7119;41;4111;
20240727;07;2024;7858822;1;1;1;70;05;1;1357.3868279;05;1;;;;;;;;;1;60;0;5;1;5;2;3;;2;;.;8153;14;1410;
20240727;07;2024;7858822;1;2;1;70;05;1;1357.3868279;05;1;;;;;;;;;1;248;0;5;1;10;2;3;;2;;.;1120;14;1410;
20240727;07;2024;7858825;1;2;1;70;05;1;1452.0882518;05;1;;;;;;;;;1;4;0;9;4;1;2;2;;2;;.;5141;96;9602;
20240727;07;2024;7858825;1;3;1;70;05;1;1452.0882518;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858826;1;2;1;70;05;1;1423.4472655;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858829;1;1;1;70;05;1;5367.1967309;05;1;;;;;;;;;1;86;1;5;4;1;2;3;;2;;.;7131;43;4330;
20240727;07;2024;7858830;1;2;1;70;05;1;1297.4795449;05;;1;1;4;3;;;47;1300000;1;2;3;6;1;4;2;2;;2;;9111;8153;14;1410;
20240727;07;2024;7858830;1;3;1;70;05;1;1297.4795449;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858834;1;3;1;70;05;1;1353.416155;05;1;;;;;;;;;1;12;5;2;1;2;2;2;;2;;.;7123;43;4330;
20240727;07;2024;7858851;1;2;1;70;05;1;1186.2060546;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858855;1;1;1;70;05;1;1061.1542454;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858856;1;2;1;70;05;1;1186.2060546;05;1;;;;;;;;;1;360;0;3;1;6;2;2;;2;;.;2342;85;8512;
20240727;07;2024;7858857;1;1;1;70;05;1;1124.9118211;05;1;;;;;;;;;1;180;0;7;5;4;2;1;2;2;;.;1321;14;1410;
20240727;07;2024;7858858;1;2;1;70;05;1;1125.3484931;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858858;1;4;1;70;05;1;1125.3484931;05;;2;1;24;1;;;47;1800000;2;;;;;;;2;;2;;2144;;;;
20240727;07;2024;7858862;1;1;1;70;05;1;2369.7338185;05;1;;;;;;;;;1;96;1;4;4;1;2;3;;2;;.;5212;47;4781;
20240727;07;2024;7858863;1;1;1;70;05;1;1057.2055551;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858863;1;2;1;70;05;1;1057.2055551;05;1;;;;;;;;;1;36;0;7;1;4;2;2;;2;;.;1420;47;4762;
20240727;07;2024;7858863;1;3;1;70;05;1;1057.2055551;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858864;1;1;1;70;05;1;2426.546679;05;1;;;;;;;;;1;84;0;4;1;10;2;1;2;2;;.;8331;49;4921;
20240727;07;2024;7858864;1;2;1;70;05;1;2426.546679;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858865;1;3;1;70;05;1;3315.7840115;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858868;1;1;1;70;05;1;2498.0569809;05;1;;;;;;;;;1;144;0;5;1;10;2;3;;2;;.;7112;41;4111;
20240727;07;2024;7858868;1;2;1;70;05;1;2498.0569809;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858869;1;3;1;70;05;1;1355.6514529;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858871;1;2;1;70;05;1;3235.0154798;05;1;;;;;1;;47;1300000;1;50;0;7;1;2;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7858872;1;2;1;70;05;1;4060.8637208;05;1;;;;;1;;24;700000;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858872;1;4;1;70;05;1;4060.8637208;05;;2;1;32;1;;;47;1300000;2;;;;;;;2;;2;;5223;;;;
20240727;07;2024;7858873;1;1;1;70;05;1;964.40078315;05;1;;;;;;;;;1;56;2;7;4;1;2;3;;2;;.;5223;47;4771;
20240727;07;2024;7858874;1;2;1;70;05;1;1117.8254629;05;1;;;;;;;;;1;36;5;4;6;5;2;2;;2;;.;4120;49;4923;
20240727;07;2024;7858875;1;1;1;70;05;1;1369.1819015;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7858876;1;2;1;70;05;1;1534.2905397;05;1;;;;;;;;;1;60;0;3;1;4;2;2;;2;;.;9112;47;4731;
