PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240626;06;2024;7798975;1;3;1;70;;2;1058.2987441;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798976;1;2;1;70;;2;912.41957924;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798978;1;1;1;70;;2;925.12811069;05;1;;;;;;;;;1;10;0;4;1;4;2;2;;2;;.;9112;87;8710;
20240626;06;2024;7798980;1;3;1;70;;2;927.50006408;05;;2;1;52;1;;;48;1300000;1;5;2;3;1;4;2;2;;2;;5223;1412;56;5630;
20240626;06;2024;7798982;1;1;1;70;;2;1159.6636301;05;1;;;;;;;;;1;10;0;1;1;5;2;2;;2;;.;5223;10;1081;
20240626;06;2024;7798982;1;3;1;70;;2;1159.6636301;05;;1;1;4;1;;;60;1300000;1;1;1;7;1;4;2;2;;1;600000;9313;7522;16;1690;
20240626;06;2024;7798983;1;2;1;70;;2;520.52227319;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798984;1;1;1;70;;2;686.57829679;05;1;;;;;;;;;1;360;2;5;1;3;2;2;;2;;.;7132;45;4520;
20240626;06;2024;7798984;1;2;1;70;;2;686.57829679;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798985;1;2;1;70;;2;575.55416067;05;1;;;;;;;;;1;240;0;8;4;10;2;2;;2;;.;3341;84;8412;
20240626;06;2024;7798986;1;2;1;70;;2;426.62117363;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798988;1;1;1;70;;2;257.95167123;05;1;;;;;;;;;1;360;0;5;1;7;2;3;;2;;.;1439;68;6820;
20240626;06;2024;7798992;1;4;1;70;;2;496.48689763;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7798993;1;1;1;70;;1;190.71842527;05;1;;;;;;;;;1;60;0;4;1;10;2;3;;2;;.;8331;49;4921;
20240623;06;2024;7798995;1;1;1;70;05;1;2832.6063063;05;1;;;;;;;;;1;18;2;5;2;10;2;3;;2;;.;2330;85;8530;
20240623;06;2024;7798997;1;1;1;70;05;1;1122.0104027;05;1;;;;;;;;;1;276;0;5;2;10;2;3;;2;;.;2622;85;8544;
20240623;06;2024;7798999;1;1;1;70;05;1;1007.0644136;05;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;8324;49;4921;
20240623;06;2024;7798999;1;2;1;70;05;1;1007.0644136;05;1;;;;;;;;;1;300;0;5;2;10;2;3;;2;;.;5321;86;8610;
20240623;06;2024;7799000;1;2;1;70;05;1;4026.0052131;05;;1;1;3;1;;;47;2000000;1;56;2;1;1;10;2;2;;2;;2431;5230;59;5914;
20240623;06;2024;7799002;1;1;1;70;05;1;870.09568986;05;1;;;;;;;;;1;144;0;5;2;6;2;3;;2;;.;2341;85;8530;
20240623;06;2024;7799002;1;2;1;70;05;1;870.09568986;05;1;;;;;;;;;1;156;0;5;5;2;2;3;;2;;.;1321;10;1081;
20240623;06;2024;7799002;1;3;1;70;05;1;870.09568986;05;1;;;;;;;;;2;;;;;;;1;2;2;;.;.;;.;
20240623;06;2024;7799005;1;2;1;70;05;1;673.71600903;05;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;6111;01;0113;
20240623;06;2024;7799007;1;1;1;70;05;1;1589.2461406;05;;1;1;4;1;;;47;1300000;1;1;0;8;4;1;2;2;;2;;7132;7132;45;4520;
20240623;06;2024;7799008;1;2;1;70;05;1;2911.0621534;05;1;;;;;;;;;1;36;2;5;1;10;2;3;;2;;.;5120;14;1410;
20240623;06;2024;7799008;1;4;1;70;05;1;2911.0621534;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799009;1;1;1;70;05;1;1592.2055389;05;;2;1;36;1;;;48;1300000;1;5;0;6;1;3;2;2;;2;;5223;5221;47;4711;
20240623;06;2024;7799010;1;2;1;70;05;1;6222.21316;05;;1;1;8;1;;;47;1300000;1;2;0;8;1;3;2;2;;2;;5223;5223;47;4772;
20240623;06;2024;7799011;1;5;1;70;05;1;1365.6462951;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799013;1;1;1;70;05;1;1592.2055389;05;;2;1;23;1;;;15;1400000;2;;;;;;;2;;2;;2512;;;;
20240623;06;2024;7799018;1;1;1;70;05;1;1805.4300321;05;1;;;;;1;;47;1462000;1;18;0;6;1;10;2;2;;2;;.;9621;53;5320;
20240623;06;2024;7799019;1;2;1;70;05;1;1826.2646941;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799022;1;1;1;70;05;1;1019.5122052;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799022;1;3;1;70;05;1;1019.5122052;05;1;;;;;;;;;1;48;0;8;4;1;2;2;;2;;.;9520;47;4781;
20240623;06;2024;7799023;1;3;1;70;05;1;1485.5712128;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799024;1;1;1;70;05;1;1429.5396387;05;1;;;;;;;;;1;480;5;3;1;9;2;2;;2;;.;8153;14;1410;
20240623;06;2024;7799027;1;2;1;70;05;1;1088.8567739;05;1;;;;;;;;;1;56;2;3;1;2;2;2;;2;;.;5223;47;4719;
20240623;06;2024;7799028;1;1;1;70;05;1;814.40956571;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799028;1;2;1;70;05;1;814.40956571;05;1;;;;;;;;;1;120;2;3;1;3;2;2;;2;;.;7131;41;4111;
20240623;06;2024;7799028;1;3;1;70;05;1;814.40956571;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799029;1;2;1;70;05;1;2563.4391531;05;1;;;;;;;;;1;12;2;8;1;7;2;2;;2;;.;5131;56;5611;
20240623;06;2024;7799033;1;1;1;70;11;1;3380.1556649;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799034;1;1;1;70;11;1;3222.4150672;11;1;;;;;;;;;1;300;0;4;5;2;2;2;;2;;.;1412;56;5611;
20240623;06;2024;7799035;1;1;1;70;11;1;3417.3146266;11;1;;;;;;;;;1;108;0;5;2;10;2;3;;2;;.;5413;84;8424;
20240623;06;2024;7799035;1;2;1;70;11;1;3417.3146266;11;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;5414;84;8424;
20240623;06;2024;7799038;1;1;1;70;11;1;3222.4150672;11;1;;;;;;;;;1;330;0;8;2;10;2;3;;2;;.;2411;84;8415;
20240623;06;2024;7799039;1;1;1;70;11;1;3537.4267965;11;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;8153;22;2221;
20240623;06;2024;7799041;1;1;1;70;11;1;5577.256847;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799042;1;3;1;70;11;1;5483.7042407;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799043;1;1;1;70;11;1;5914.5830076;11;1;;;;;;;;;1;168;0;8;5;2;2;3;;2;;.;2261;86;8622;
20240623;06;2024;7799043;1;2;1;70;11;1;5914.5830076;11;1;;;;;;;;;1;84;0;5;2;10;2;3;;2;;.;3257;84;8413;
20240623;06;2024;7799044;1;2;1;70;11;1;5346.0759172;11;1;;;;;;;;;1;66;0;4;4;6;2;1;2;2;;.;2261;86;8622;
20240623;06;2024;7799044;1;3;1;70;11;1;5346.0759172;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799046;1;1;1;70;11;1;3976.3671108;11;1;;;;;;;;;1;68;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240623;06;2024;7799047;1;1;1;70;11;1;5577.256847;11;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240623;06;2024;7799050;1;2;1;70;11;1;5008.7497567;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799053;1;1;1;70;13;1;552.7391733;13;;1;1;8;1;;;48;1300000;1;8;5;8;1;10;2;2;;2;;7212;7212;43;4322;
20240623;06;2024;7799053;1;3;1;70;13;1;552.7391733;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799054;1;2;1;70;13;1;372.31061434;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799055;1;2;1;70;13;1;627.74854053;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799055;1;3;1;70;13;1;627.74854053;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799055;1;4;1;70;13;1;627.74854053;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799056;1;3;1;70;13;1;404.24025177;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799057;1;2;1;70;13;1;425.06698325;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799057;1;3;1;70;13;1;425.06698325;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799058;1;2;1;70;13;1;294.26102609;13;1;;;;;;;;;1;240;0;3;2;10;2;3;;2;;.;4226;61;6110;
20240623;06;2024;7799059;1;1;1;70;13;1;297.55056647;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799059;1;4;1;70;13;1;297.55056647;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799062;1;3;1;70;13;1;344.3609971;13;1;;;;;;;;;1;312;1;7;1;8;2;2;;2;;.;5321;86;8610;
20240623;06;2024;7799063;1;3;1;70;13;1;428.08001406;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799063;1;4;1;70;13;1;428.08001406;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799064;1;3;1;70;13;1;174.75129164;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799064;1;5;1;70;13;1;174.75129164;13;1;;;;;1;;98;98;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799065;1;2;1;70;13;1;257.04590309;13;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;7212;25;2511;
20240623;06;2024;7799065;1;3;1;70;13;1;257.04590309;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799066;1;2;1;70;13;1;361.26285774;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799068;1;3;1;70;13;1;514.34457062;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799069;1;1;1;70;13;1;540.82020463;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799070;1;2;1;70;13;1;451.28889785;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799072;1;1;1;70;13;1;358.16966674;13;1;;;;;;;;;1;144;0;8;1;5;2;2;;2;;.;5120;56;5619;
20240623;06;2024;7799073;1;2;1;70;13;1;434.06941428;13;;1;1;12;1;;;48;1300000;1;12;0;3;1;5;2;2;;2;;5131;5131;56;5611;
20240623;06;2024;7799074;1;2;1;70;13;1;295.99931152;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799074;1;4;1;70;13;1;295.99931152;13;1;;;;;;;;;1;120;0;9;4;3;2;2;;2;;.;4120;94;9491;
20240623;06;2024;7799074;1;5;1;70;13;1;295.99931152;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799075;1;1;1;70;13;1;644.59308021;13;1;;;;;;;;;1;72;0;3;1;4;2;2;;2;;.;4110;47;4754;
20240623;06;2024;7799076;1;3;1;70;13;1;355.74668561;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799078;2;2;2;70;13;1;311.281657;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799078;2;4;2;70;13;1;311.281657;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799078;3;2;3;70;13;1;311.281657;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799079;1;2;1;70;13;1;668.71519554;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799079;1;3;1;70;13;1;668.71519554;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799079;1;4;1;70;13;1;668.71519554;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799081;1;1;1;70;13;1;356.09560799;13;1;;;;;;;;;1;24;0;5;2;10;2;3;;2;;.;4110;84;8412;
20240623;06;2024;7799082;1;3;1;70;13;1;357.07896128;13;;1;1;12;1;;;48;1300000;1;3;0;4;1;5;2;2;;2;;5132;5132;56;5611;
20240623;06;2024;7799083;1;1;1;70;13;1;294.26102609;13;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;7412;84;8422;
20240623;06;2024;7799083;1;2;1;70;13;1;294.26102609;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799084;1;1;1;70;13;1;602.57074716;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799084;1;2;1;70;13;1;602.57074716;13;;1;1;12;1;;;48;1600000;1;3;0;8;1;8;1;2;;2;;3257;3257;23;2395;
20240623;06;2024;7799084;1;3;1;70;13;1;602.57074716;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799085;1;1;1;70;13;1;480.65501636;13;1;;;;;;;;;1;60;0;3;3;1;2;3;;2;;.;9111;97;9700;
20240623;06;2024;7799085;1;3;1;70;13;1;480.65501636;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799087;1;2;1;70;13;1;728.78600441;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799088;1;1;1;70;13;1;635.92561764;13;1;;;;;;;;;1;0;3;4;4;3;2;2;;1;780000;.;8323;46;4631;
20240623;06;2024;7799088;1;2;1;70;13;1;635.92561764;13;1;;;;;2;4;;1300000;1;24;0;4;1;5;2;2;;2;;.;9112;56;5619;
20240623;06;2024;7799090;1;2;1;70;13;1;474.51013118;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799091;1;2;1;70;13;1;357.38347551;13;;1;1;5;1;;;40;1500000;1;72;5;8;1;9;2;2;;2;;5329;5329;47;4773;
20240623;06;2024;7799091;1;3;1;70;13;1;357.38347551;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799091;1;5;1;70;13;1;357.38347551;13;1;;;;;;;;;1;324;5;5;1;9;2;3;;2;;.;9112;85;8530;
20240623;06;2024;7799092;1;2;1;70;13;1;345.60112833;13;1;;;;;2;4;;2000000;1;8;5;3;1;10;2;2;;2;;.;2411;46;4659;
20240623;06;2024;7799093;1;2;1;70;13;1;244.23073775;13;1;;;;;;;;;1;336;5;7;1;10;2;2;;2;;.;5223;47;4771;
20240623;06;2024;7799093;1;3;1;70;13;1;244.23073775;13;;1;1;5;1;;;40;2000000;1;24;5;4;1;10;2;2;;2;;2166;4321;36;3600;
20240623;06;2024;7799093;1;4;1;70;13;1;244.23073775;13;1;;;;;;;;;1;264;5;5;2;10;2;3;;2;;.;2341;85;8530;
20240623;06;2024;7799094;1;3;1;70;13;1;319.12478305;13;1;;;;;;;;;1;180;1;8;1;10;2;2;;2;;.;5223;47;4719;
20240623;06;2024;7799094;1;4;1;70;13;1;319.12478305;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799095;1;1;1;70;13;1;655.94403925;13;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240623;06;2024;7799095;1;2;1;70;13;1;655.94403925;13;;1;1;4;1;;;48;1500000;1;1;0;8;1;8;2;2;;2;;5414;5414;80;8010;
20240623;06;2024;7799095;1;3;1;70;13;1;655.94403925;13;;2;1;32;1;;;48;1600000;1;8;0;8;2;8;2;2;;2;;4110;4110;84;8412;
20240623;06;2024;7799095;1;4;1;70;13;1;655.94403925;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799096;1;1;1;70;13;1;317.56726134;13;1;;;;;;;;;1;144;1;5;1;9;2;3;;2;;.;5414;13;1313;
20240623;06;2024;7799096;1;3;1;70;13;1;317.56726134;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799096;1;4;1;70;13;1;317.56726134;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799099;1;1;1;70;13;1;513.13363943;13;;1;1;2;4;;;48;1600000;1;0;2;9;4;1;2;2;;1;99;5141;5141;96;9602;
20240623;06;2024;7799099;1;4;1;70;13;1;513.13363943;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799100;1;1;1;70;13;1;495.72636735;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799101;1;1;1;70;13;1;500.75944873;13;1;;;;;;;;;1;209;0;4;4;1;2;2;;2;;.;9520;47;4781;
20240623;06;2024;7799102;1;1;1;70;13;1;500.28208369;13;1;;;;;;;;;1;228;0;5;3;1;2;2;;2;;.;9111;97;9700;
20240623;06;2024;7799103;1;5;1;70;15;1;128.85657172;15;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240623;06;2024;7799104;1;1;1;70;15;1;97.301355844;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799105;1;1;1;70;15;1;100.93434437;15;;2;1;24;1;;;48;1500000;1;6;5;8;1;8;2;2;;2;;3322;4213;14;1410;
20240623;06;2024;7799105;1;2;1;70;15;1;100.93434437;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799105;1;3;1;70;15;1;100.93434437;15;;2;1;48;1;;;48;1500000;2;;;;;;;2;;2;;1219;;;;
20240623;06;2024;7799107;1;1;1;70;15;1;90.503841932;15;1;;;;;;;;;1;12;4;7;1;2;2;2;;2;;.;9412;56;5611;
20240623;06;2024;7799107;1;4;1;70;15;1;90.503841932;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799109;1;3;1;70;15;1;72.670266595;15;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240623;06;2024;7799110;1;3;1;70;15;1;104.93757131;15;;2;1;20;1;;;48;1300000;1;6;0;1;1;5;2;2;;2;;4110;4110;43;4321;
20240623;06;2024;7799113;1;1;1;70;15;1;57.611363409;15;1;;;;;;;;;1;12;0;4;1;2;2;2;;2;;.;5230;47;4711;
20240623;06;2024;7799113;1;4;1;70;15;1;57.611363409;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799115;1;1;1;70;15;1;79.788168811;15;1;;;;;;;;;1;240;0;8;4;1;2;2;;2;;.;9111;81;8121;
20240623;06;2024;7799116;1;1;1;70;15;1;84.84369056;15;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2341;85;8530;
20240623;06;2024;7799117;1;1;1;70;15;1;123.12989014;15;1;;;;;;;;;1;48;5;4;4;1;2;2;;2;;.;5120;56;5611;
20240623;06;2024;7799118;1;1;1;70;15;1;92.642762834;15;1;;;;;;;;;1;132;0;5;1;6;2;3;;2;;.;3434;55;5511;
20240623;06;2024;7799119;1;2;1;70;15;1;145.19934173;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799120;1;1;1;70;15;1;82.147682947;15;1;;;;;;;;;1;276;0;9;1;8;2;3;;2;;.;5321;86;8610;
20240623;06;2024;7799120;1;5;1;70;15;1;82.147682947;15;1;;;;;1;;30;1300000;1;120;0;2;1;10;2;2;;2;;.;7512;55;5511;
20240623;06;2024;7799121;1;1;1;70;15;1;76.658026409;15;1;;;;;;;;;1;36;0;2;1;5;2;2;;2;;.;5120;55;5511;
20240623;06;2024;7799121;1;3;1;70;15;1;76.658026409;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799122;1;5;1;70;15;1;99.86602874;15;1;;;;;;;;;1;1;0;8;1;3;2;2;;2;;.;2166;70;7020;
20240623;06;2024;7799123;1;1;1;70;15;1;79.788168811;15;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2341;85;8513;
20240623;06;2024;7799124;1;1;1;70;15;1;92.642762834;15;1;;;;;;;;;1;240;5;5;1;9;2;3;;2;;.;4311;64;6424;
20240623;06;2024;7799125;1;1;1;70;15;1;82.349122519;15;1;;;;;;;;;1;192;0;5;1;6;2;3;;2;;.;5223;46;4632;
20240623;06;2024;7799126;1;1;1;70;17;1;136.7304445;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799126;1;3;1;70;17;1;136.7304445;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799126;1;4;1;70;17;1;136.7304445;17;;2;1;20;1;;;47;1300000;1;22;0;4;1;10;2;2;;2;;4222;4222;82;8220;
20240623;06;2024;7799128;1;1;1;70;17;1;139.39909009;17;1;;;;;;;;;1;24;0;8;5;2;2;2;;2;;.;7111;43;4330;
20240623;06;2024;7799128;1;2;1;70;17;1;139.39909009;17;1;;;;;;;;;1;168;0;5;1;10;2;3;;2;;.;8153;14;1410;
20240623;06;2024;7799128;1;3;1;70;17;1;139.39909009;17;1;;;;;;;;;1;600;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240623;06;2024;7799129;1;2;1;70;17;1;188.69719176;17;1;;;;;;;;;1;480;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240623;06;2024;7799130;1;1;1;70;17;1;115.98130843;17;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;3257;84;8413;
20240623;06;2024;7799130;1;2;1;70;17;1;115.98130843;17;1;;;;;;;;;1;48;0;1;2;10;2;2;;2;;.;3212;84;8413;
20240623;06;2024;7799131;1;2;1;70;17;1;214.55835542;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799132;1;2;1;70;17;1;151.17016196;17;1;;;;;2;5;;1300000;1;3;0;8;4;1;2;2;;2;;.;5311;88;8891;
20240623;06;2024;7799133;1;1;1;70;17;1;197.74923541;17;1;;;;;;;;;1;96;0;5;5;2;2;3;;2;;.;1412;56;5611;
20240623;06;2024;7799134;1;1;1;70;17;1;115.98130843;17;1;;;;;;;;;1;420;0;5;1;7;2;3;;2;;.;5223;47;4722;
20240623;06;2024;7799134;1;2;1;70;17;1;115.98130843;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799136;1;1;1;70;17;1;116.93636989;17;1;;;;;;;;;1;360;0;7;1;10;2;3;;2;;.;3341;20;2029;
20240623;06;2024;7799136;1;2;1;70;17;1;116.93636989;17;1;;;;;;;;;1;420;0;5;2;10;2;3;;2;;.;9112;64;6424;
20240623;06;2024;7799139;1;2;1;70;17;1;180.43125031;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799141;1;1;1;70;17;1;233.93229846;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799141;1;2;1;70;17;1;233.93229846;17;1;;;;;;;;;1;48;0;5;1;10;2;3;;2;;.;3331;25;2593;
20240623;06;2024;7799141;1;3;1;70;17;1;233.93229846;17;1;;;;;;;;;1;18;0;7;4;1;2;1;2;2;;.;1420;47;4724;
20240623;06;2024;7799141;1;4;1;70;17;1;233.93229846;17;1;;;;;;;;;2;;;;;;;1;2;2;;.;.;;.;
20240623;06;2024;7799142;1;2;1;70;17;1;180.18556002;17;1;;;;;2;5;;1300000;1;30;0;2;1;10;2;2;;2;;.;4222;82;8220;
20240623;06;2024;7799143;1;1;1;70;17;1;214.4167818;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799144;1;1;1;70;17;1;185.88787366;17;;2;1;16;4;;;48;2000000;1;16;0;7;1;7;1;1;1;2;;4227;2166;62;6201;
20240623;06;2024;7799144;1;3;1;70;17;1;185.88787366;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799145;1;4;1;70;17;1;163.40392041;17;1;;;;;1;;48;1300000;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799146;1;2;1;70;17;1;256.63768929;17;;1;1;4;1;;;40;1300000;2;;;;;;;2;;2;;5223;;;;
20240623;06;2024;7799146;1;4;1;70;17;1;256.63768929;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799150;1;1;1;70;17;1;164.27519811;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799150;1;2;1;70;17;1;164.27519811;17;1;;;;;;;;;1;30;0;5;1;10;2;3;;2;;.;5311;86;8610;
20240623;06;2024;7799150;1;4;1;70;17;1;164.27519811;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799151;1;1;1;70;17;1;180.63605932;17;;1;1;7;1;;;48;3000000;1;2;0;8;1;2;2;2;;2;;7411;7411;43;4321;
20240623;06;2024;7799151;1;2;1;70;17;1;180.63605932;17;1;;;;;1;;48;3500000;1;48;0;6;1;2;2;2;;2;;.;3251;86;8621;
20240623;06;2024;7799155;1;3;1;70;17;1;187.2506229;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799158;1;2;1;70;17;1;238.79432956;17;1;;;;;;;;;1;24;0;3;1;2;2;2;;2;;.;7511;47;4723;
20240623;06;2024;7799159;1;1;1;70;17;1;225.72877722;17;1;;;;;;;;;1;60;0;3;1;4;2;2;;2;;.;3322;47;4719;
20240623;06;2024;7799160;1;2;1;70;17;1;98.394594054;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799161;1;1;1;70;17;1;97.022843966;17;1;;;;;;;;;1;480;0;5;2;10;2;3;;2;;.;3359;84;8412;
20240623;06;2024;7799161;1;2;1;70;17;1;97.022843966;17;1;;;;;;;;;1;192;0;5;1;5;2;3;;2;;.;4120;69;6910;
20240623;06;2024;7799163;1;3;1;70;17;1;90.515110316;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240623;06;2024;7799164;1;2;1;70;17;1;254.18870788;17;;1;1;12;1;;;45;1000000;1;3;0;6;1;8;2;2;;2;;9412;7512;10;1081;
20240623;06;2024;7799165;1;1;1;70;17;1;207.22613163;17;1;;;;;;;;;1;5;0;4;1;3;2;3;;2;;.;7522;31;3110;
20240623;06;2024;7799165;1;2;1;70;17;1;207.22613163;17;1;;;;;2;2;;1300000;1;48;0;8;1;8;2;2;;2;;.;9412;85;8530;
